NodeNo.,X,Y,Z,stress
21107,1.3750E+00,0.0000E+00,39.550,0.1086
21108,1.4014E+00,1.2655E-01,39.525,0.315
21109,1.4021E+00,1.8967E-01,39.500,0.4589
21110,1.4028E+00,2.5310E-01,39.525,0.6007
21111,1.3763E+00,1.2745E-01,39.500,0.3173
21112,1.3777E+00,2.5495E-01,39.500,0.6146
21113,1.4000E+00,0.0000E+00,39.525,0.105
21114,1.4007E+00,6.3223E-02,39.500,0.1857
21115,1.3750E+00,0.0000E+00,39.500,0.09712
21116,1.4014E+00,1.2634E-01,39.475,0.3169
21117,1.4021E+00,1.8936E-01,39.450,0.4671
21118,1.4028E+00,2.5269E-01,39.475,0.6162
21119,1.3763E+00,1.2725E-01,39.450,0.3188
21120,1.3777E+00,2.5454E-01,39.450,0.6279
21121,1.4000E+00,0.0000E+00,39.475,0.09389
21122,1.4007E+00,6.3119E-02,39.450,0.1799
21123,1.3750E+00,0.0000E+00,39.450,0.08712
21124,1.4014E+00,1.2613E-01,39.425,0.3178
21125,1.4021E+00,1.8904E-01,39.400,0.4727
21126,1.4028E+00,2.5227E-01,39.425,0.6276
21127,1.3764E+00,1.2704E-01,39.400,0.3193
21128,1.3777E+00,2.5413E-01,39.400,0.6372
21129,1.4000E+00,0.0000E+00,39.425,0.0843
21130,1.4007E+00,6.3015E-02,39.400,0.1745
21131,1.3750E+00,0.0000E+00,39.400,0.07863
21132,1.4014E+00,1.2592E-01,39.375,0.3178
21133,1.4022E+00,1.8873E-01,39.350,0.4759
21134,1.4029E+00,2.5185E-01,39.375,0.6353
21135,1.3764E+00,1.2683E-01,39.350,0.3188
21136,1.3777E+00,2.5371E-01,39.350,0.6429
21137,1.4000E+00,0.0000E+00,39.375,0.07621
21138,1.4007E+00,6.2910E-02,39.350,0.1695
21139,1.3750E+00,0.0000E+00,39.350,0.07162
21140,1.4014E+00,1.2572E-01,39.325,0.3167
21141,1.4022E+00,1.8842E-01,39.300,0.4767
21142,1.4029E+00,2.5143E-01,39.325,0.6394
21143,1.3764E+00,1.2663E-01,39.300,0.3173
21144,1.3778E+00,2.5330E-01,39.300,0.6451
21145,1.4000E+00,0.0000E+00,39.325,0.06958
21146,1.4007E+00,6.2806E-02,39.300,0.1648
21147,1.3750E+00,0.0000E+00,39.300,0.06602
21148,1.4015E+00,1.2551E-01,39.275,0.3148
21149,1.4022E+00,1.8810E-01,39.250,0.4755
21150,1.4029E+00,2.5101E-01,39.275,0.6403
21151,1.3764E+00,1.2642E-01,39.250,0.3149
21152,1.3778E+00,2.5289E-01,39.250,0.6443
21153,1.4000E+00,0.0000E+00,39.275,0.0643
21154,1.4007E+00,6.2701E-02,39.250,0.1604
21155,1.3750E+00,0.0000E+00,39.250,0.06167
21156,1.4015E+00,1.2530E-01,39.225,0.3119
21157,1.4022E+00,1.8779E-01,39.200,0.4724
21158,1.4029E+00,2.5059E-01,39.225,0.6383
21159,1.3764E+00,1.2622E-01,39.200,0.3117
21160,1.3778E+00,2.5248E-01,39.200,0.6407
21161,1.4000E+00,0.0000E+00,39.225,0.06021
21162,1.4007E+00,6.2596E-02,39.200,0.1563
21163,1.3750E+00,0.0000E+00,39.200,0.05841
21164,1.4015E+00,1.2509E-01,39.175,0.3083
21165,1.4022E+00,1.8747E-01,39.150,0.4676
21166,1.4030E+00,2.5017E-01,39.175,0.6336
21167,1.3764E+00,1.2601E-01,39.150,0.3077
21168,1.3779E+00,2.5206E-01,39.150,0.6346
21169,1.4000E+00,0.0000E+00,39.175,0.05715
21170,1.4007E+00,6.2491E-02,39.150,0.1523
21171,1.3750E+00,0.0000E+00,39.150,0.05602
21172,1.4015E+00,1.2488E-01,39.125,0.3039
21173,1.4023E+00,1.8716E-01,39.100,0.4613
21174,1.4030E+00,2.4976E-01,39.125,0.6266
21175,1.3764E+00,1.2580E-01,39.100,0.3029
21176,1.3779E+00,2.5165E-01,39.100,0.6264
21177,1.4000E+00,0.0000E+00,39.125,0.0549
21178,1.4008E+00,6.2386E-02,39.100,0.1484
21179,1.3750E+00,0.0000E+00,39.100,0.0543
21180,1.4015E+00,1.2467E-01,39.075,0.2988
21181,1.4023E+00,1.8684E-01,39.050,0.4537
21182,1.4030E+00,2.4933E-01,39.075,0.6175
21183,1.3765E+00,1.2559E-01,39.050,0.2975
21184,1.3779E+00,2.5123E-01,39.050,0.6163
21185,1.4000E+00,0.0000E+00,39.075,0.05328
21186,1.4008E+00,6.2281E-02,39.050,0.1447
21187,1.3750E+00,0.0000E+00,39.050,0.05308
21188,1.4015E+00,1.2446E-01,39.025,0.2931
21189,1.4023E+00,1.8653E-01,39.000,0.4449
21190,1.4030E+00,2.4891E-01,39.025,0.6067
21191,1.3765E+00,1.2539E-01,39.000,0.2916
21192,1.3779E+00,2.5082E-01,39.000,0.6045
21193,1.4000E+00,0.0000E+00,39.025,0.05212
21194,1.4008E+00,6.2176E-02,39.000,0.141
21195,1.3750E+00,0.0000E+00,39.000,0.05219
21196,1.4015E+00,1.2425E-01,38.975,0.2869
21197,1.4023E+00,1.8621E-01,38.950,0.4352
21198,1.4031E+00,2.4849E-01,38.975,0.5943
21199,1.3765E+00,1.2518E-01,38.950,0.2851
21200,1.3780E+00,2.5041E-01,38.950,0.5913
21201,1.4000E+00,0.0000E+00,38.975,0.05127
21202,1.4008E+00,6.2071E-02,38.950,0.1373
21203,1.3750E+00,0.0000E+00,38.950,0.05152
21204,1.4015E+00,1.2404E-01,38.925,0.2802
21205,1.4023E+00,1.8590E-01,38.900,0.4247
21206,1.4031E+00,2.4807E-01,38.925,0.5807
21207,1.3765E+00,1.2497E-01,38.900,0.2783
21208,1.3780E+00,2.4999E-01,38.900,0.577
21209,1.4000E+00,0.0000E+00,38.925,0.05064
21210,1.4008E+00,6.1965E-02,38.900,0.1337
21211,1.3750E+00,0.0000E+00,38.900,0.051
21212,1.4016E+00,1.2383E-01,38.875,0.2732
21213,1.4023E+00,1.8558E-01,38.850,0.4135
21214,1.4031E+00,2.4765E-01,38.875,0.566
21215,1.3765E+00,1.2476E-01,38.850,0.2711
21216,1.3780E+00,2.4957E-01,38.850,0.5618
21217,1.4000E+00,0.0000E+00,38.875,0.05014
21218,1.4008E+00,6.1860E-02,38.850,0.1301
21219,1.3750E+00,0.0000E+00,38.850,0.05056
21220,1.4016E+00,1.2361E-01,38.825,0.2658
21221,1.4024E+00,1.8526E-01,38.800,0.4018
21222,1.4031E+00,2.4723E-01,38.825,0.5504
21223,1.3765E+00,1.2456E-01,38.800,0.2636
21224,1.3780E+00,2.4916E-01,38.800,0.5458
21225,1.4000E+00,0.0000E+00,38.825,0.04974
21226,1.4008E+00,6.1754E-02,38.800,0.1265
21227,1.3750E+00,0.0000E+00,38.800,0.05019
21228,1.4016E+00,1.2340E-01,38.775,0.2582
21229,1.4024E+00,1.8495E-01,38.750,0.3897
21230,1.4032E+00,2.4681E-01,38.775,0.5342
21231,1.3765E+00,1.2435E-01,38.750,0.2559
21232,1.3781E+00,2.4874E-01,38.750,0.5293
21233,1.4000E+00,0.0000E+00,38.775,0.04942
21234,1.4008E+00,6.1649E-02,38.750,0.1229
21235,1.3750E+00,0.0000E+00,38.750,0.04988
21236,1.4016E+00,1.2319E-01,38.725,0.2504
21237,1.4024E+00,1.8463E-01,38.700,0.3772
21238,1.4032E+00,2.4638E-01,38.725,0.5175
21239,1.3765E+00,1.2414E-01,38.700,0.2481
21240,1.3781E+00,2.4832E-01,38.700,0.5124
21241,1.4000E+00,0.0000E+00,38.725,0.04919
21242,1.4008E+00,6.1543E-02,38.700,0.1193
21243,1.3750E+00,0.0000E+00,38.700,0.04967
21244,1.4016E+00,1.2298E-01,38.675,0.2424
21245,1.4024E+00,1.8431E-01,38.650,0.3646
21246,1.4032E+00,2.4596E-01,38.675,0.5004
21247,1.3766E+00,1.2393E-01,38.650,0.2401
21248,1.3781E+00,2.4791E-01,38.650,0.4952
21249,1.4000E+00,0.0000E+00,38.675,0.04907
21250,1.4008E+00,6.1437E-02,38.650,0.1157
21251,1.3750E+00,0.0000E+00,38.650,0.04959
21252,1.4016E+00,1.2277E-01,38.625,0.2343
21253,1.4024E+00,1.8399E-01,38.600,0.3518
21254,1.4033E+00,2.4554E-01,38.625,0.4831
21255,1.3766E+00,1.2372E-01,38.600,0.232
21256,1.3781E+00,2.4749E-01,38.600,0.4779
21257,1.4000E+00,0.0000E+00,38.625,0.04911
21258,1.4008E+00,6.1331E-02,38.600,0.1122
21259,1.3750E+00,0.0000E+00,38.600,0.04969
21260,1.4016E+00,1.2256E-01,38.575,0.2261
21261,1.4025E+00,1.8368E-01,38.550,0.3389
21262,1.4033E+00,2.4511E-01,38.575,0.4657
21263,1.3766E+00,1.2351E-01,38.550,0.2238
21264,1.3782E+00,2.4707E-01,38.550,0.4605
21265,1.4000E+00,0.0000E+00,38.575,0.04935
21266,1.4008E+00,6.1225E-02,38.550,0.1086
21267,1.3750E+00,0.0000E+00,38.550,0.05003
21268,1.4017E+00,1.2234E-01,38.525,0.2178
21269,1.4025E+00,1.8336E-01,38.500,0.3259
21270,1.4033E+00,2.4469E-01,38.525,0.4482
21271,1.3766E+00,1.2330E-01,38.500,0.2155
21272,1.3782E+00,2.4665E-01,38.500,0.4431
21273,1.4000E+00,0.0000E+00,38.525,0.04986
21274,1.4008E+00,6.1119E-02,38.500,0.1051
21275,1.3750E+00,0.0000E+00,38.500,0.05069
21276,1.4017E+00,1.2213E-01,38.475,0.2093
21277,1.4025E+00,1.8304E-01,38.450,0.3127
21278,1.4033E+00,2.4426E-01,38.475,0.4306
21279,1.3766E+00,1.2310E-01,38.450,0.2071
21280,1.3782E+00,2.4623E-01,38.450,0.4255
21281,1.4000E+00,0.0000E+00,38.475,0.05071
21282,1.4008E+00,6.1013E-02,38.450,0.1017
21283,1.3750E+00,0.0000E+00,38.450,0.05173
21284,1.4017E+00,1.2192E-01,38.425,0.2006
21285,1.4025E+00,1.8272E-01,38.400,0.2992
21286,1.4034E+00,2.4384E-01,38.425,0.4128
21287,1.3766E+00,1.2289E-01,38.400,0.1982
21288,1.3783E+00,2.4582E-01,38.400,0.4076
21289,1.4000E+00,0.0000E+00,38.425,0.05197
21290,1.4008E+00,6.0907E-02,38.400,0.09831
21291,1.3750E+00,0.0000E+00,38.400,0.05324
21292,1.4017E+00,1.2171E-01,38.375,0.1914
21293,1.4025E+00,1.8240E-01,38.350,0.2849
21294,1.4034E+00,2.4341E-01,38.375,0.3945
21295,1.3766E+00,1.2268E-01,38.350,0.1889
21296,1.3783E+00,2.4540E-01,38.350,0.389
21297,1.4000E+00,0.0000E+00,38.375,0.05372
21298,1.4008E+00,6.0800E-02,38.350,0.09508
21299,1.3750E+00,0.0000E+00,38.350,0.0553
21300,1.4017E+00,1.2149E-01,38.325,0.1816
21301,1.4026E+00,1.8208E-01,38.300,0.2695
21302,1.4034E+00,2.4299E-01,38.325,0.3751
21303,1.3767E+00,1.2247E-01,38.300,0.1787
21304,1.3783E+00,2.4498E-01,38.300,0.3689
21305,1.4000E+00,0.0000E+00,38.325,0.05609
21306,1.4009E+00,6.0694E-02,38.300,0.09219
21307,1.3750E+00,0.0000E+00,38.300,0.05812
21308,1.4017E+00,1.2128E-01,38.275,0.1708
21309,1.4026E+00,1.8176E-01,38.250,0.252
21310,1.4034E+00,2.4256E-01,38.275,0.3538
21311,1.3767E+00,1.2226E-01,38.250,0.1676
21312,1.3783E+00,2.4456E-01,38.250,0.3464
21313,1.4000E+00,0.0000E+00,38.275,0.0594
21314,1.4009E+00,6.0587E-02,38.250,0.09015
21315,1.3750E+00,0.0000E+00,38.250,0.06221
21316,1.4017E+00,1.2107E-01,38.225,0.159
21317,1.4026E+00,1.8144E-01,38.200,0.2314
21318,1.4035E+00,2.4214E-01,38.225,0.3292
21319,1.3767E+00,1.2205E-01,38.200,0.1555
21320,1.3784E+00,2.4413E-01,38.200,0.3198
21321,1.4000E+00,0.0000E+00,38.225,0.06449
21322,1.4009E+00,6.0480E-02,38.200,0.09032
21323,1.3750E+00,0.0000E+00,38.200,0.06883
21324,1.4017E+00,1.2085E-01,38.175,0.1468
21325,1.4026E+00,1.8112E-01,38.150,0.2064
21326,1.4035E+00,2.4171E-01,38.175,0.2991
21327,1.3767E+00,1.2183E-01,38.150,0.1443
21328,1.3784E+00,2.4371E-01,38.150,0.2863
21329,1.4000E+00,0.0000E+00,38.175,0.07335
21330,1.4009E+00,6.0374E-02,38.150,0.09574
21331,1.3750E+00,0.0000E+00,38.150,0.08076
21332,1.4018E+00,1.2064E-01,38.125,0.138
21333,1.4026E+00,1.8080E-01,38.100,0.1764
21334,1.4035E+00,2.4128E-01,38.125,0.2602
21335,1.3767E+00,1.2162E-01,38.100,0.1401
21336,1.3784E+00,2.4329E-01,38.100,0.2425
21337,1.4000E+00,0.0000E+00,38.125,0.08979
21338,1.4009E+00,6.0267E-02,38.100,0.1118
21339,1.3750E+00,0.0000E+00,38.100,0.1027
21340,1.4018E+00,1.2043E-01,38.075,0.1432
21341,1.4027E+00,1.8048E-01,38.050,0.1466
21342,1.4035E+00,2.4085E-01,38.075,0.2078
21343,1.3767E+00,1.2141E-01,38.050,0.1576
21344,1.3784E+00,2.4287E-01,38.050,0.1838
21345,1.4000E+00,0.0000E+00,38.075,0.1194
21346,1.4009E+00,6.0160E-02,38.050,0.1451
21347,1.3750E+00,0.0000E+00,38.050,0.1408
21348,1.4018E+00,1.2021E-01,38.025,0.1788
21349,1.4027E+00,1.8016E-01,38.000,0.1515
21350,1.4036E+00,2.4042E-01,38.025,0.1416
21351,1.3767E+00,1.2120E-01,38.000,0.211
21352,1.3785E+00,2.4245E-01,38.000,0.1298
21353,1.4000E+00,0.0000E+00,38.025,0.1681
21354,1.4009E+00,6.0053E-02,38.000,0.2002
21355,1.3750E+00,0.0000E+00,38.000,0.2003
21356,1.4521E+00,1.8960E-01,40.000,0.3421
21357,1.4514E+00,1.2629E-01,39.975,0.2743
21358,1.4521E+00,1.8928E-01,39.950,0.3294
21359,1.4528E+00,2.5258E-01,39.975,0.4245
21360,1.4263E+00,1.2746E-01,40.000,0.2599
21361,1.4277E+00,2.5496E-01,40.000,0.4404
21362,1.4263E+00,1.2725E-01,39.950,0.2904
21363,1.4277E+00,2.5454E-01,39.950,0.41
21364,1.4507E+00,6.3199E-02,40.000,0.2234
21365,1.4500E+00,0.0000E+00,39.975,0.2338
21366,1.4507E+00,6.3093E-02,39.950,0.2123
21367,1.4250E+00,0.0000E+00,40.000,0.3132
21368,1.4250E+00,0.0000E+00,39.950,0.1656
21369,1.4514E+00,1.2608E-01,39.925,0.2882
21370,1.4521E+00,1.8896E-01,39.900,0.329
21371,1.4528E+00,2.5216E-01,39.925,0.4039
21372,1.4263E+00,1.2704E-01,39.900,0.2868
21373,1.4277E+00,2.5412E-01,39.900,0.3999
21374,1.4500E+00,0.0000E+00,39.925,0.1824
21375,1.4507E+00,6.2986E-02,39.900,0.2217
21376,1.4250E+00,0.0000E+00,39.900,0.1797
21377,1.4514E+00,1.2587E-01,39.875,0.2881
21378,1.4521E+00,1.8864E-01,39.850,0.3396
21379,1.4528E+00,2.5173E-01,39.875,0.4085
21380,1.4264E+00,1.2683E-01,39.850,0.2869
21381,1.4277E+00,2.5370E-01,39.850,0.4198
21382,1.4500E+00,0.0000E+00,39.875,0.1885
21383,1.4507E+00,6.2880E-02,39.850,0.2263
21384,1.4250E+00,0.0000E+00,39.850,0.1839
21385,1.4514E+00,1.2565E-01,39.825,0.2902
21386,1.4521E+00,1.8832E-01,39.800,0.3563
21387,1.4529E+00,2.5131E-01,39.825,0.4313
21388,1.4264E+00,1.2662E-01,39.800,0.2913
21389,1.4278E+00,2.5328E-01,39.800,0.4481
21390,1.4500E+00,0.0000E+00,39.825,0.1876
21391,1.4507E+00,6.2773E-02,39.800,0.2256
21392,1.4250E+00,0.0000E+00,39.800,0.1804
21393,1.4514E+00,1.2544E-01,39.775,0.2945
21394,1.4522E+00,1.8800E-01,39.750,0.3754
21395,1.4529E+00,2.5088E-01,39.775,0.4603
21396,1.4264E+00,1.2641E-01,39.750,0.2966
21397,1.4278E+00,2.5286E-01,39.750,0.4797
21398,1.4500E+00,0.0000E+00,39.775,0.1796
21399,1.4507E+00,6.2666E-02,39.750,0.2213
21400,1.4250E+00,0.0000E+00,39.750,0.1694
21401,1.4515E+00,1.2523E-01,39.725,0.2992
21402,1.4522E+00,1.8768E-01,39.700,0.3946
21403,1.4529E+00,2.5045E-01,39.725,0.491
21404,1.4264E+00,1.2620E-01,39.700,0.3016
21405,1.4278E+00,2.5244E-01,39.700,0.5109
21406,1.4500E+00,0.0000E+00,39.725,0.1667
21407,1.4507E+00,6.2560E-02,39.700,0.2151
21408,1.4250E+00,0.0000E+00,39.700,0.1557
21409,1.4515E+00,1.2501E-01,39.675,0.3036
21410,1.4522E+00,1.8736E-01,39.650,0.4125
21411,1.4529E+00,2.5002E-01,39.675,0.5207
21412,1.4264E+00,1.2599E-01,39.650,0.3061
21413,1.4278E+00,2.5202E-01,39.650,0.5398
21414,1.4500E+00,0.0000E+00,39.675,0.1521
21415,1.4507E+00,6.2453E-02,39.650,0.2081
21416,1.4250E+00,0.0000E+00,39.650,0.141
21417,1.4515E+00,1.2480E-01,39.625,0.3075
21418,1.4522E+00,1.8704E-01,39.600,0.4283
21419,1.4530E+00,2.4960E-01,39.625,0.5476
21420,1.4264E+00,1.2578E-01,39.600,0.31
21421,1.4279E+00,2.5160E-01,39.600,0.5653
21422,1.4500E+00,0.0000E+00,39.625,0.1372
21423,1.4507E+00,6.2346E-02,39.600,0.201
21424,1.4250E+00,0.0000E+00,39.600,0.1267
21425,1.4515E+00,1.2458E-01,39.575,0.3107
21426,1.4522E+00,1.8672E-01,39.550,0.4417
21427,1.4530E+00,2.4917E-01,39.575,0.5711
21428,1.4264E+00,1.2557E-01,39.550,0.313
21429,1.4279E+00,2.5117E-01,39.550,0.5869
21430,1.4500E+00,0.0000E+00,39.575,0.1229
21431,1.4507E+00,6.2239E-02,39.550,0.194
21432,1.4250E+00,0.0000E+00,39.550,0.1133
21433,1.4515E+00,1.2437E-01,39.525,0.3132
21434,1.4523E+00,1.8639E-01,39.500,0.4526
21435,1.4530E+00,2.4874E-01,39.525,0.5906
21436,1.4265E+00,1.2536E-01,39.500,0.3152
21437,1.4279E+00,2.5075E-01,39.500,0.6044
21438,1.4500E+00,0.0000E+00,39.525,0.1098
21439,1.4508E+00,6.2132E-02,39.500,0.1874
21440,1.4250E+00,0.0000E+00,39.500,0.1012
21441,1.4515E+00,1.2416E-01,39.475,0.3148
21442,1.4523E+00,1.8607E-01,39.450,0.4608
21443,1.4530E+00,2.4831E-01,39.475,0.6062
21444,1.4265E+00,1.2514E-01,39.450,0.3165
21445,1.4279E+00,2.5033E-01,39.450,0.6179
21446,1.4500E+00,0.0000E+00,39.475,0.09813
21447,1.4508E+00,6.2024E-02,39.450,0.1812
21448,1.4250E+00,0.0000E+00,39.450,0.09056
21449,1.4515E+00,1.2394E-01,39.425,0.3155
21450,1.4523E+00,1.8575E-01,39.400,0.4664
21451,1.4531E+00,2.4788E-01,39.425,0.6178
21452,1.4265E+00,1.2493E-01,39.400,0.3168
21453,1.4280E+00,2.4990E-01,39.400,0.6275
21454,1.4500E+00,0.0000E+00,39.425,0.08789
21455,1.4508E+00,6.1917E-02,39.400,0.1755
21456,1.4250E+00,0.0000E+00,39.400,0.08142
21457,1.4515E+00,1.2373E-01,39.375,0.3153
21458,1.4523E+00,1.8543E-01,39.350,0.4697
21459,1.4531E+00,2.4745E-01,39.375,0.6256
21460,1.4265E+00,1.2472E-01,39.350,0.3162
21461,1.4280E+00,2.4948E-01,39.350,0.6334
21462,1.4500E+00,0.0000E+00,39.375,0.07916
21463,1.4508E+00,6.1810E-02,39.350,0.1702
21464,1.4250E+00,0.0000E+00,39.350,0.07377
21465,1.4516E+00,1.2351E-01,39.325,0.3141
21466,1.4523E+00,1.8511E-01,39.300,0.4706
21467,1.4531E+00,2.4702E-01,39.325,0.63
21468,1.4265E+00,1.2451E-01,39.300,0.3146
21469,1.4280E+00,2.4906E-01,39.300,0.636
21470,1.4500E+00,0.0000E+00,39.325,0.07188
21471,1.4508E+00,6.1702E-02,39.300,0.1653
21472,1.4250E+00,0.0000E+00,39.300,0.06753
21473,1.4516E+00,1.2330E-01,39.275,0.3121
21474,1.4524E+00,1.8478E-01,39.250,0.4695
21475,1.4531E+00,2.4659E-01,39.275,0.6312
21476,1.4265E+00,1.2430E-01,39.250,0.3122
21477,1.4280E+00,2.4863E-01,39.250,0.6355
21478,1.4500E+00,0.0000E+00,39.275,0.06598
21479,1.4508E+00,6.1594E-02,39.250,0.1607
21480,1.4250E+00,0.0000E+00,39.250,0.0626
21481,1.4516E+00,1.2308E-01,39.225,0.3092
21482,1.4524E+00,1.8446E-01,39.200,0.4666
21483,1.4532E+00,2.4616E-01,39.225,0.6294
21484,1.4265E+00,1.2408E-01,39.200,0.3089
21485,1.4281E+00,2.4821E-01,39.200,0.6322
21486,1.4500E+00,0.0000E+00,39.225,0.0613
21487,1.4508E+00,6.1487E-02,39.200,0.1563
21488,1.4250E+00,0.0000E+00,39.200,0.0588
21489,1.4516E+00,1.2287E-01,39.175,0.3054
21490,1.4524E+00,1.8414E-01,39.150,0.4619
21491,1.4532E+00,2.4573E-01,39.175,0.625
21492,1.4265E+00,1.2387E-01,39.150,0.3048
21493,1.4281E+00,2.4778E-01,39.150,0.6264
21494,1.4500E+00,0.0000E+00,39.175,0.05771
21495,1.4508E+00,6.1379E-02,39.150,0.1521
21496,1.4250E+00,0.0000E+00,39.150,0.05595
21497,1.4516E+00,1.2265E-01,39.125,0.301
21498,1.4524E+00,1.8381E-01,39.100,0.4557
21499,1.4532E+00,2.4530E-01,39.125,0.6183
21500,1.4266E+00,1.2366E-01,39.100,0.3
21501,1.4281E+00,2.4736E-01,39.100,0.6184
21502,1.4500E+00,0.0000E+00,39.125,0.05501
21503,1.4508E+00,6.1271E-02,39.100,0.1481
21504,1.4250E+00,0.0000E+00,39.100,0.05387
21505,1.4516E+00,1.2243E-01,39.075,0.2959
21506,1.4524E+00,1.8349E-01,39.050,0.4482
21507,1.4532E+00,2.4487E-01,39.075,0.6095
21508,1.4266E+00,1.2344E-01,39.050,0.2946
21509,1.4281E+00,2.4693E-01,39.050,0.6085
21510,1.4500E+00,0.0000E+00,39.075,0.05302
21511,1.4508E+00,6.1163E-02,39.050,0.1441
21512,1.4250E+00,0.0000E+00,39.050,0.05236
21513,1.4516E+00,1.2222E-01,39.025,0.2901
21514,1.4525E+00,1.8316E-01,39.000,0.4395
21515,1.4533E+00,2.4444E-01,39.025,0.5988
21516,1.4266E+00,1.2323E-01,39.000,0.2886
21517,1.4282E+00,2.4650E-01,39.000,0.597
21518,1.4500E+00,0.0000E+00,39.025,0.05157
21519,1.4508E+00,6.1055E-02,39.000,0.1403
21520,1.4250E+00,0.0000E+00,39.000,0.05127
21521,1.4516E+00,1.2200E-01,38.975,0.2839
21522,1.4525E+00,1.8284E-01,38.950,0.4299
21523,1.4533E+00,2.4400E-01,38.975,0.5867
21524,1.4266E+00,1.2302E-01,38.950,0.2821
21525,1.4282E+00,2.4608E-01,38.950,0.584
21526,1.4500E+00,0.0000E+00,38.975,0.05053
21527,1.4508E+00,6.0947E-02,38.950,0.1365
21528,1.4250E+00,0.0000E+00,38.950,0.05048
21529,1.4517E+00,1.2178E-01,38.925,0.2771
21530,1.4525E+00,1.8251E-01,38.900,0.4194
21531,1.4533E+00,2.4357E-01,38.925,0.5732
21532,1.4266E+00,1.2280E-01,38.900,0.2752
21533,1.4282E+00,2.4565E-01,38.900,0.5698
21534,1.4500E+00,0.0000E+00,38.925,0.04976
21535,1.4508E+00,6.0838E-02,38.900,0.1327
21536,1.4250E+00,0.0000E+00,38.900,0.04988
21537,1.4517E+00,1.2157E-01,38.875,0.27
21538,1.4525E+00,1.8219E-01,38.850,0.4082
21539,1.4533E+00,2.4314E-01,38.875,0.5586
21540,1.4266E+00,1.2259E-01,38.850,0.2679
21541,1.4282E+00,2.4522E-01,38.850,0.5547
21542,1.4500E+00,0.0000E+00,38.875,0.04919
21543,1.4508E+00,6.0730E-02,38.850,0.129
21544,1.4250E+00,0.0000E+00,38.850,0.04942
21545,1.4517E+00,1.2135E-01,38.825,0.2626
21546,1.4525E+00,1.8186E-01,38.800,0.3965
21547,1.4534E+00,2.4270E-01,38.825,0.5431
21548,1.4266E+00,1.2238E-01,38.800,0.2604
21549,1.4283E+00,2.4479E-01,38.800,0.5387
21550,1.4500E+00,0.0000E+00,38.825,0.04877
21551,1.4508E+00,6.0621E-02,38.800,0.1252
21552,1.4250E+00,0.0000E+00,38.800,0.04907
21553,1.4517E+00,1.2113E-01,38.775,0.2549
21554,1.4526E+00,1.8154E-01,38.750,0.3843
21555,1.4534E+00,2.4227E-01,38.775,0.5269
21556,1.4266E+00,1.2216E-01,38.750,0.2526
21557,1.4283E+00,2.4436E-01,38.750,0.5222
21558,1.4500E+00,0.0000E+00,38.775,0.04845
21559,1.4509E+00,6.0513E-02,38.750,0.1215
21560,1.4250E+00,0.0000E+00,38.750,0.0488
21561,1.4517E+00,1.2092E-01,38.725,0.2469
21562,1.4526E+00,1.8121E-01,38.700,0.3718
21563,1.4534E+00,2.4183E-01,38.725,0.5101
21564,1.4267E+00,1.2195E-01,38.700,0.2447
21565,1.4283E+00,2.4393E-01,38.700,0.5053
21566,1.4500E+00,0.0000E+00,38.725,0.04825
21567,1.4509E+00,6.0404E-02,38.700,0.1178
21568,1.4250E+00,0.0000E+00,38.700,0.04864
21569,1.4517E+00,1.2070E-01,38.675,0.2388
21570,1.4526E+00,1.8089E-01,38.650,0.3591
21571,1.4534E+00,2.4140E-01,38.675,0.493
21572,1.4267E+00,1.2173E-01,38.650,0.2366
21573,1.4284E+00,2.4351E-01,38.650,0.488
21574,1.4500E+00,0.0000E+00,38.675,0.04816
21575,1.4509E+00,6.0295E-02,38.650,0.114
21576,1.4250E+00,0.0000E+00,38.650,0.04861
21577,1.4517E+00,1.2048E-01,38.625,0.2306
21578,1.4526E+00,1.8056E-01,38.600,0.3462
21579,1.4535E+00,2.4096E-01,38.625,0.4756
21580,1.4267E+00,1.2152E-01,38.600,0.2283
21581,1.4284E+00,2.4308E-01,38.600,0.4706
21582,1.4500E+00,0.0000E+00,38.625,0.04822
21583,1.4509E+00,6.0186E-02,38.600,0.1103
21584,1.4250E+00,0.0000E+00,38.600,0.04875
21585,1.4517E+00,1.2026E-01,38.575,0.2222
21586,1.4526E+00,1.8023E-01,38.550,0.3331
21587,1.4535E+00,2.4053E-01,38.575,0.4581
21588,1.4267E+00,1.2130E-01,38.550,0.22
21589,1.4284E+00,2.4265E-01,38.550,0.4531
21590,1.4500E+00,0.0000E+00,38.575,0.04849
21591,1.4509E+00,6.0077E-02,38.550,0.1066
21592,1.4250E+00,0.0000E+00,38.550,0.04912
21593,1.4518E+00,1.2005E-01,38.525,0.2138
21594,1.4527E+00,1.7990E-01,38.500,0.32
21595,1.4535E+00,2.4009E-01,38.525,0.4405
21596,1.4267E+00,1.2109E-01,38.500,0.2116
21597,1.4284E+00,2.4222E-01,38.500,0.4355
21598,1.4500E+00,0.0000E+00,38.525,0.049
21599,1.4509E+00,5.9968E-02,38.500,0.103
21600,1.4250E+00,0.0000E+00,38.500,0.04978
21601,1.4518E+00,1.1983E-01,38.475,0.2052
21602,1.4527E+00,1.7958E-01,38.450,0.3066
21603,1.4535E+00,2.3965E-01,38.475,0.4227
21604,1.4267E+00,1.2087E-01,38.450,0.2029
21605,1.4285E+00,2.4178E-01,38.450,0.4178
21606,1.4500E+00,0.0000E+00,38.475,0.04983
